GroupAddressId,RawAddress,Name,DatapointType,GroupRangeId,GroupRangeName,Attributes
P-07BC-0_GA-1112,3088,2 Fan Info ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1112"", ""Address"": ""3088"", ""Name"": ""2 Fan Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1144""}"
P-07BC-0_GA-1113,3089,2 Set Point ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1113"", ""Address"": ""3089"", ""Name"": ""2 Set Point "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1145""}"
P-07BC-0_GA-1114,3090,2 Set Point Info ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1114"", ""Address"": ""3090"", ""Name"": ""2 Set Point Info "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1146""}"
P-07BC-0_GA-1115,3091,2 Temp.,DPST-7-7,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1115"", ""Address"": ""3091"", ""Name"": ""2 Temp."", ""DatapointType"": ""DPST-7-7"", ""Puid"": ""1147""}"
P-07BC-0_GA-1116,3092,2 Error Code ,DPST-16-0,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1116"", ""Address"": ""3092"", ""Name"": ""2 Error Code "", ""DatapointType"": ""DPST-16-0"", ""Puid"": ""1148""}"
P-07BC-0_GA-1117,3093,3 Mode ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1117"", ""Address"": ""3093"", ""Name"": ""3 Mode "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1149""}"
P-07BC-0_GA-1118,3094,3 Mode Info ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1118"", ""Address"": ""3094"", ""Name"": ""3 Mode Info "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1150""}"
P-07BC-0_GA-1119,3095,3 ON/Off ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1119"", ""Address"": ""3095"", ""Name"": ""3 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1151""}"
P-07BC-0_GA-1120,3096,3 ON/Off Info ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1120"", ""Address"": ""3096"", ""Name"": ""3 ON/Off Info "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1152""}"
P-07BC-0_GA-1121,3097,3 Fan ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1121"", ""Address"": ""3097"", ""Name"": ""3 Fan "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1153""}"
P-07BC-0_GA-1122,3098,3 Fan Info ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1122"", ""Address"": ""3098"", ""Name"": ""3 Fan Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1154""}"
P-07BC-0_GA-1123,3099,3 Set Point ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1123"", ""Address"": ""3099"", ""Name"": ""3 Set Point "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1155""}"
P-07BC-0_GA-1124,3100,3 Set Point Info ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1124"", ""Address"": ""3100"", ""Name"": ""3 Set Point Info "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1156""}"
P-07BC-0_GA-1125,3101,3 Temp.,DPST-7-7,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1125"", ""Address"": ""3101"", ""Name"": ""3 Temp."", ""DatapointType"": ""DPST-7-7"", ""Puid"": ""1157""}"
P-07BC-0_GA-1126,3102,3 Error Code ,DPST-16-0,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1126"", ""Address"": ""3102"", ""Name"": ""3 Error Code "", ""DatapointType"": ""DPST-16-0"", ""Puid"": ""1158""}"
P-07BC-0_GA-1127,3103,4 Mode ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1127"", ""Address"": ""3103"", ""Name"": ""4 Mode "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1159""}"
P-07BC-0_GA-1128,3104,4 Mode Info ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1128"", ""Address"": ""3104"", ""Name"": ""4 Mode Info "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1160""}"
P-07BC-0_GA-1129,3105,4 ON/Off ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1129"", ""Address"": ""3105"", ""Name"": ""4 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1161""}"
P-07BC-0_GA-1130,3106,4 ON/Off Info ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1130"", ""Address"": ""3106"", ""Name"": ""4 ON/Off Info "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1162""}"
P-07BC-0_GA-1131,3107,4 Fan ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1131"", ""Address"": ""3107"", ""Name"": ""4 Fan "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1163""}"
P-07BC-0_GA-1132,3108,4 Fan Info ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1132"", ""Address"": ""3108"", ""Name"": ""4 Fan Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1164""}"
P-07BC-0_GA-1133,3109,4 Set Point ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1133"", ""Address"": ""3109"", ""Name"": ""4 Set Point "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1165""}"
P-07BC-0_GA-1134,3110,4 Set Point Info ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1134"", ""Address"": ""3110"", ""Name"": ""4 Set Point Info "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1166""}"
P-07BC-0_GA-1135,3111,4 Temp.,DPST-7-7,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1135"", ""Address"": ""3111"", ""Name"": ""4 Temp."", ""DatapointType"": ""DPST-7-7"", ""Puid"": ""1167""}"
P-07BC-0_GA-1136,3112,4 Error Code ,DPST-16-0,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1136"", ""Address"": ""3112"", ""Name"": ""4 Error Code "", ""DatapointType"": ""DPST-16-0"", ""Puid"": ""1168""}"
P-07BC-0_GA-1137,3113,5 Mode ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1137"", ""Address"": ""3113"", ""Name"": ""5 Mode "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1169""}"
P-07BC-0_GA-1138,3114,5 Mode Info ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1138"", ""Address"": ""3114"", ""Name"": ""5 Mode Info "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1170""}"
P-07BC-0_GA-1139,3115,5 ON/Off ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1139"", ""Address"": ""3115"", ""Name"": ""5 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1171""}"
P-07BC-0_GA-1140,3116,5 ON/Off Info ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1140"", ""Address"": ""3116"", ""Name"": ""5 ON/Off Info "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1172""}"
P-07BC-0_GA-1141,3117,5 Fan ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1141"", ""Address"": ""3117"", ""Name"": ""5 Fan "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1173""}"
P-07BC-0_GA-1142,3118,5 Fan Info ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1142"", ""Address"": ""3118"", ""Name"": ""5 Fan Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1174""}"
P-07BC-0_GA-1143,3119,5 Set Point ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1143"", ""Address"": ""3119"", ""Name"": ""5 Set Point "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1175""}"
P-07BC-0_GA-1144,3120,5 Set Point Info ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1144"", ""Address"": ""3120"", ""Name"": ""5 Set Point Info "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1176""}"
P-07BC-0_GA-1145,3121,5 Temp.,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1145"", ""Address"": ""3121"", ""Name"": ""5 Temp."", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1177""}"
P-07BC-0_GA-1146,3122,5 Error Code ,DPST-16-0,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1146"", ""Address"": ""3122"", ""Name"": ""5 Error Code "", ""DatapointType"": ""DPST-16-0"", ""Puid"": ""1178""}"
P-07BC-0_GA-1147,3123,6 Mode ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1147"", ""Address"": ""3123"", ""Name"": ""6 Mode "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1179""}"
P-07BC-0_GA-1148,3124,6 Mode Info ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1148"", ""Address"": ""3124"", ""Name"": ""6 Mode Info "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1180""}"
P-07BC-0_GA-1149,3125,6 ON/Off ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1149"", ""Address"": ""3125"", ""Name"": ""6 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1181""}"
P-07BC-0_GA-1150,3126,6 ON/Off Info ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1150"", ""Address"": ""3126"", ""Name"": ""6 ON/Off Info "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1182""}"
P-07BC-0_GA-1151,3127,6 Fan ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1151"", ""Address"": ""3127"", ""Name"": ""6 Fan "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1183""}"
P-07BC-0_GA-1152,3128,6 Fan Info ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1152"", ""Address"": ""3128"", ""Name"": ""6 Fan Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1184""}"
P-07BC-0_GA-1153,3129,6 Set Point ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1153"", ""Address"": ""3129"", ""Name"": ""6 Set Point "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1185""}"
P-07BC-0_GA-1154,3130,6 Set Point Info ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1154"", ""Address"": ""3130"", ""Name"": ""6 Set Point Info "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1186""}"
P-07BC-0_GA-1155,3131,6 Temp.,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1155"", ""Address"": ""3131"", ""Name"": ""6 Temp."", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1187""}"
P-07BC-0_GA-1156,3132,6 Error Code ,DPST-16-0,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1156"", ""Address"": ""3132"", ""Name"": ""6 Error Code "", ""DatapointType"": ""DPST-16-0"", ""Puid"": ""1188""}"
P-07BC-0_GA-1157,3133,7 Mode ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1157"", ""Address"": ""3133"", ""Name"": ""7 Mode "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1189""}"
P-07BC-0_GA-1158,3134,7 Mode Info ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1158"", ""Address"": ""3134"", ""Name"": ""7 Mode Info "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1190""}"
P-07BC-0_GA-1159,3135,7 ON/Off ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1159"", ""Address"": ""3135"", ""Name"": ""7 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1191""}"
P-07BC-0_GA-1160,3136,7 ON/Off Info ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1160"", ""Address"": ""3136"", ""Name"": ""7 ON/Off Info "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1192""}"
P-07BC-0_GA-1161,3137,7 Fan ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1161"", ""Address"": ""3137"", ""Name"": ""7 Fan "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1193""}"
P-07BC-0_GA-1162,3138,7 Fan Info ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1162"", ""Address"": ""3138"", ""Name"": ""7 Fan Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1194""}"
P-07BC-0_GA-1163,3139,7 Set Point ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1163"", ""Address"": ""3139"", ""Name"": ""7 Set Point "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1195""}"
P-07BC-0_GA-1164,3140,7 Set Point Info ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1164"", ""Address"": ""3140"", ""Name"": ""7 Set Point Info "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1196""}"
P-07BC-0_GA-1165,3141,7 Temp.,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1165"", ""Address"": ""3141"", ""Name"": ""7 Temp."", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1197""}"
P-07BC-0_GA-1166,3142,7 Error Code ,DPST-16-0,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1166"", ""Address"": ""3142"", ""Name"": ""7 Error Code "", ""DatapointType"": ""DPST-16-0"", ""Puid"": ""1198""}"
P-07BC-0_GA-1167,3143,8 Mode ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1167"", ""Address"": ""3143"", ""Name"": ""8 Mode "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1199""}"
P-07BC-0_GA-1168,3144,8 Mode Info ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1168"", ""Address"": ""3144"", ""Name"": ""8 Mode Info "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1200""}"
P-07BC-0_GA-1169,3145,8 ON/Off ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1169"", ""Address"": ""3145"", ""Name"": ""8 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1201""}"
P-07BC-0_GA-1170,3146,8 ON/Off Info ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1170"", ""Address"": ""3146"", ""Name"": ""8 ON/Off Info "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1202""}"
P-07BC-0_GA-1171,3147,8 Fan ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1171"", ""Address"": ""3147"", ""Name"": ""8 Fan "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1203""}"
P-07BC-0_GA-1172,3148,8 Fan Info ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1172"", ""Address"": ""3148"", ""Name"": ""8 Fan Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1204""}"
P-07BC-0_GA-1173,3149,8 Set Point ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1173"", ""Address"": ""3149"", ""Name"": ""8 Set Point "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1205""}"
P-07BC-0_GA-1174,3150,8 Set Point Info ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1174"", ""Address"": ""3150"", ""Name"": ""8 Set Point Info "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1206""}"
P-07BC-0_GA-1175,3151,8 Temp.,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1175"", ""Address"": ""3151"", ""Name"": ""8 Temp."", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1207""}"
P-07BC-0_GA-1176,3152,8 Error Code ,DPST-16-0,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1176"", ""Address"": ""3152"", ""Name"": ""8 Error Code "", ""DatapointType"": ""DPST-16-0"", ""Puid"": ""1208""}"
P-07BC-0_GA-1177,3153,9 Mode ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1177"", ""Address"": ""3153"", ""Name"": ""9 Mode "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1209""}"
P-07BC-0_GA-1178,3154,9 Mode Info ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1178"", ""Address"": ""3154"", ""Name"": ""9 Mode Info "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1210""}"
P-07BC-0_GA-1179,3155,9 ON/Off ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1179"", ""Address"": ""3155"", ""Name"": ""9 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1211""}"
P-07BC-0_GA-1180,3156,9 ON/Off Info ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1180"", ""Address"": ""3156"", ""Name"": ""9 ON/Off Info "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1212""}"
P-07BC-0_GA-1181,3157,9 Fan ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1181"", ""Address"": ""3157"", ""Name"": ""9 Fan "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1213""}"
P-07BC-0_GA-1182,3158,9 Fan Info ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1182"", ""Address"": ""3158"", ""Name"": ""9 Fan Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1214""}"
P-07BC-0_GA-1183,3159,9 Set Point ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1183"", ""Address"": ""3159"", ""Name"": ""9 Set Point "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1215""}"
P-07BC-0_GA-1184,3160,9 Set Point Info ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1184"", ""Address"": ""3160"", ""Name"": ""9 Set Point Info "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1216""}"
P-07BC-0_GA-1185,3161,9 Temp.,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1185"", ""Address"": ""3161"", ""Name"": ""9 Temp."", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1217""}"
P-07BC-0_GA-1186,3162,9 Error Code ,DPST-16-0,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1186"", ""Address"": ""3162"", ""Name"": ""9 Error Code "", ""DatapointType"": ""DPST-16-0"", ""Puid"": ""1218""}"
P-07BC-0_GA-1187,3163,10 Mode ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1187"", ""Address"": ""3163"", ""Name"": ""10 Mode "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1219""}"
P-07BC-0_GA-1188,3164,10 Mode Info ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1188"", ""Address"": ""3164"", ""Name"": ""10 Mode Info "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1220""}"
P-07BC-0_GA-1189,3165,10 ON/Off ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1189"", ""Address"": ""3165"", ""Name"": ""10 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1221""}"
P-07BC-0_GA-1190,3166,10 ON/Off Info ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1190"", ""Address"": ""3166"", ""Name"": ""10 ON/Off Info "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1222""}"
P-07BC-0_GA-1191,3167,10 Fan ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1191"", ""Address"": ""3167"", ""Name"": ""10 Fan "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1223""}"
P-07BC-0_GA-1192,3168,10 Fan Info ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1192"", ""Address"": ""3168"", ""Name"": ""10 Fan Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1224""}"
P-07BC-0_GA-1193,3169,10 Set Point ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1193"", ""Address"": ""3169"", ""Name"": ""10 Set Point "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1225""}"
P-07BC-0_GA-1194,3170,10 Set Point Info ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1194"", ""Address"": ""3170"", ""Name"": ""10 Set Point Info "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1226""}"
P-07BC-0_GA-1195,3171,10 Temp.,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1195"", ""Address"": ""3171"", ""Name"": ""10 Temp."", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1227""}"
P-07BC-0_GA-1196,3172,10 Error Code ,DPST-16-0,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1196"", ""Address"": ""3172"", ""Name"": ""10 Error Code "", ""DatapointType"": ""DPST-16-0"", ""Puid"": ""1228""}"
P-07BC-0_GA-1197,3173,11 Mode ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1197"", ""Address"": ""3173"", ""Name"": ""11 Mode "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1229""}"
P-07BC-0_GA-1198,3174,11 Mode Info ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1198"", ""Address"": ""3174"", ""Name"": ""11 Mode Info "", ""Puid"": ""1230""}"
P-07BC-0_GA-1199,3175,11 ON/Off ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1199"", ""Address"": ""3175"", ""Name"": ""11 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1231""}"
P-07BC-0_GA-1200,3176,11 ON/Off Info ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1200"", ""Address"": ""3176"", ""Name"": ""11 ON/Off Info "", ""Puid"": ""1232""}"
P-07BC-0_GA-1201,3177,11 Fan ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1201"", ""Address"": ""3177"", ""Name"": ""11 Fan "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1233""}"
P-07BC-0_GA-1202,3178,11 Fan Info ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1202"", ""Address"": ""3178"", ""Name"": ""11 Fan Info "", ""Puid"": ""1234""}"
P-07BC-0_GA-1203,3179,11 Set Point ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1203"", ""Address"": ""3179"", ""Name"": ""11 Set Point "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1235""}"
P-07BC-0_GA-1204,3180,11 Set Point Info ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1204"", ""Address"": ""3180"", ""Name"": ""11 Set Point Info "", ""Puid"": ""1236""}"
P-07BC-0_GA-1205,3181,11 Temp.,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1205"", ""Address"": ""3181"", ""Name"": ""11 Temp."", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1237""}"
P-07BC-0_GA-1206,3182,11 Error Code ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1206"", ""Address"": ""3182"", ""Name"": ""11 Error Code "", ""Puid"": ""1238""}"
P-07BC-0_GA-1207,3183,12 Mode ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1207"", ""Address"": ""3183"", ""Name"": ""12 Mode "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1239""}"
P-07BC-0_GA-1208,3184,12 Mode Info ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1208"", ""Address"": ""3184"", ""Name"": ""12 Mode Info "", ""Puid"": ""1240""}"
P-07BC-0_GA-1209,3185,12 ON/Off ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1209"", ""Address"": ""3185"", ""Name"": ""12 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1241""}"
P-07BC-0_GA-1210,3186,12 ON/Off Info ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1210"", ""Address"": ""3186"", ""Name"": ""12 ON/Off Info "", ""Puid"": ""1242""}"
P-07BC-0_GA-1211,3187,12 Fan ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1211"", ""Address"": ""3187"", ""Name"": ""12 Fan "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1243""}"
P-07BC-0_GA-1212,3188,12 Fan Info ,,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1212"", ""Address"": ""3188"", ""Name"": ""12 Fan Info "", ""Puid"": ""1244""}"
P-07BC-0_GA-1213,3189,12 Set Point ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1213"", ""Address"": ""3189"", ""Name"": ""12 Set Point "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1245""}"
